claim_id,policy_id,date,claim_value,is_accepted,state,zip_code,street
043c9a1d-b09b-42bf-a158-db540c2b483a,491b5fd2-1480-410a-b803-0f7fa837818b,###2023-11-01###,5055.08,true,New York,81602-9018,84397 Waelchi Unions
e1912975-3411-4120-b78b-890eeea018db,491b5fd2-1480-410a-b803-0f7fa837818b,###2024-02-01###,2775.23,false,Florida,95110,6903 Bayer Cape
7d2ef817-9aa8-4b72-adfb-66f0719db7de,f73189ca-b5df-4909-8317-8573f95ad417,###2024-04-01###,2350.33,false,Tennessee,03319,5843 Berge Meadow
a1bd6c07-96c3-44c1-a744-ae72e64c71b5,f73189ca-b5df-4909-8317-8573f95ad417,###2024-03-01###,3700.71,true,Montana,76714-2837,0102 Konopelski Divide
2aa352cd-a739-47d5-a728-db370ad8c6ac,f73189ca-b5df-4909-8317-8573f95ad417,###2024-09-01###,8620.58,true,Tennessee,90379,76233 Arielle Pike
361cb2ae-cd50-401a-be1f-d9642a90737f,cf0ee95c-fd0e-46db-b50c-66b1749a4bcc,###2024-11-01###,7857.74,true,West Virginia,14889-9663,8522 Ilene Crossroad
c46b0cd0-99ca-43ed-b667-83f5bdca21b8,cf0ee95c-fd0e-46db-b50c-66b1749a4bcc,###2024-12-01###,6301.0,true,Delaware,93076,23401 Beer Highway
e64c07a6-d6ca-4e3a-9b4c-6091c315dc4c,dbda8232-aa2d-4451-92ad-1ddbd74e01c3,###2024-02-01###,8489.72,true,West Virginia,13888,90733 Omer Gardens
f6ff9dca-4eaf-40a4-9663-2c7b1343d0b6,dbda8232-aa2d-4451-92ad-1ddbd74e01c3,###2024-05-01###,5782.51,false,South Dakota,86605-4813,205 Karlee Gateway
9818379a-dd2f-4a4f-b49c-b7f47aa68a42,dbda8232-aa2d-4451-92ad-1ddbd74e01c3,###2024-02-01###,7641.21,false,New Jersey,00952-9761,42308 Caleigh Green
41e07aed-1874-433f-8dac-b433a8b812f4,dbda8232-aa2d-4451-92ad-1ddbd74e01c3,###2023-06-01###,6614.69,false,Maryland,55457,79565 Damien Alley
bfd0cfd1-40ab-4e72-ba18-97d05fcea4ed,dbda8232-aa2d-4451-92ad-1ddbd74e01c3,###2023-08-01###,3876.29,false,New Jersey,16036-9253,816 Marquardt Canyon
3e3a7bdd-f43d-458b-ae8e-2dcac4c5384f,dbda8232-aa2d-4451-92ad-1ddbd74e01c3,###2023-07-01###,5123.48,true,Delaware,56564,9556 Schneider Center
24aa53b0-b220-4e30-adfb-abc2428e0ecc,104b614a-4362-4b28-bb0a-6fcefb8a1500,###2023-01-01###,3666.16,true,North Carolina,39017,495 Smith Glen
e8736796-dde8-435b-8737-d3ae7867d5a6,104b614a-4362-4b28-bb0a-6fcefb8a1500,###2023-04-01###,5603.65,true,Georgia,73373,162 O'Keefe Dale
0bc46bdb-2247-4e2a-91f0-69637b9646c7,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2023-05-01###,5907.11,true,Kentucky,48033-5799,126 Senger Lights
d2517625-7703-4d8d-add3-b6cde21d3d55,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2024-02-01###,7498.13,true,Oklahoma,33930,4922 Strosin Mountain
300fb9ae-52f8-46da-9eb0-0b3321c5839b,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2024-08-01###,2702.2,false,Louisiana,83351,6206 Nyah Extension
a25c5c7d-73e3-49df-b8f4-5b3dddc6f1ad,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2024-09-01###,7346.63,true,Louisiana,64469-1548,3459 Mitchell Tunnel
0f1ceb0b-8aa2-4cbf-9afc-fce34a0f38dc,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2023-06-01###,7460.37,true,Florida,52147-9752,44820 Lelia Mount
b59d7a3e-97a2-43f0-862e-a4e64ccc973f,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2023-08-01###,7674.18,false,New Hampshire,52397-3207,7515 Francesca Extension
dde8a1de-65e2-425d-a607-844f32e36a30,0ec4f292-fdd3-4cdf-a237-e248cec427e0,###2024-12-01###,6375.67,true,Oregon,93946-7013,903 Barton Run
305e616f-a871-44d9-9f07-31186dd91ae2,759601a4-4f90-4420-a5ab-8ae656b9fd29,###2023-05-01###,6195.8,true,Maryland,73119,03085 Terrence Brooks
302ef617-5249-49e1-be30-7d8c417bf7ac,759601a4-4f90-4420-a5ab-8ae656b9fd29,###2023-07-01###,6208.94,true,Ohio,61394-9315,516 Cheyenne Neck
571037ce-b78e-4625-a46a-69743c16edb4,759601a4-4f90-4420-a5ab-8ae656b9fd29,###2023-05-01###,3629.27,false,Nebraska,28060,537 Wuckert Fort
f21cad22-42e7-4cbe-a93a-f786f6b056c6,759601a4-4f90-4420-a5ab-8ae656b9fd29,###2024-10-01###,2832.04,true,Arizona,36821,16254 Arch Station
76c53e43-1449-4dd2-9e77-0bc3e5757d52,759601a4-4f90-4420-a5ab-8ae656b9fd29,###2023-06-01###,4318.92,false,Kansas,96559-2218,80798 Abshire Shore
b5ccf547-edc2-470b-9256-64e23f3c2402,611c90c9-91e1-4b9a-9fbf-b2bbfe4b1f2a,###2024-03-01###,55.49,true,Kentucky,90020-8576,7175 Franey Forge
0cf2058c-ff02-46cd-8a31-280bc99bba89,5c45267f-614b-4891-bf8e-5c3a3eb35822,###2024-11-01###,7893.62,false,Florida,63789-8654,495 Veum Gateway
acf0ca3f-dba1-480c-ae0a-7903cf0236d6,5c45267f-614b-4891-bf8e-5c3a3eb35822,###2023-02-01###,6029.31,false,Nebraska,93575-4758,73445 Greenfelder Coves
311a5683-0e01-438e-b723-c3b76ea816a1,2062f185-125a-4816-bfe1-ab887409fe1f,###2023-10-01###,9284.71,false,Colorado,87014,2237 Hilll Brook
ede84c04-e220-45ce-9893-fb70e00fc519,2062f185-125a-4816-bfe1-ab887409fe1f,###2023-11-01###,1307.65,true,Florida,06823-7820,56061 Nicholas Heights
64c5c850-6599-45ec-8131-cd0aa7eb0f0f,6dba4a1a-3c57-4cf9-b726-7f30dd258a06,###2024-08-01###,4074.68,true,Pennsylvania,69497,636 Lubowitz Mill
44ba94e9-ace9-4f41-a686-f3ac119aec82,6dba4a1a-3c57-4cf9-b726-7f30dd258a06,###2024-02-01###,9843.66,true,Iowa,86623-6915,1245 Schulist Loop
30bb3e12-154d-4f7e-8ec3-58ff75b7529d,8d13eda6-bb7c-47e8-8155-bcbf0382b357,###2024-05-01###,6585.06,false,Oklahoma,41202,292 Huel Field
b6463203-0b9d-44b1-97e3-9e0dc8d59eb6,c0f81de7-bf87-4d77-9b2f-d8d55fc879c1,###2023-06-01###,6395.52,true,Kansas,98134-3151,83160 Gulgowski Rest
52859a95-2180-42c8-aa5f-51ca69610b42,c0f81de7-bf87-4d77-9b2f-d8d55fc879c1,###2024-07-01###,4410.6,true,Massachusetts,74748,993 Leonie Common
4e4e19a7-a87e-4254-8def-c6d7576b002e,c0f81de7-bf87-4d77-9b2f-d8d55fc879c1,###2024-11-01###,5221.51,false,Connecticut,23747-7117,638 Schinner Expressway
2fe0c7d7-7f0e-4ecb-ae4b-35b4344f431d,c0f81de7-bf87-4d77-9b2f-d8d55fc879c1,###2024-09-01###,7737.75,false,North Dakota,85458-8916,13643 Electa Club
40dd2087-82ce-46b0-9675-db5216d0666a,c0f81de7-bf87-4d77-9b2f-d8d55fc879c1,###2024-05-01###,6944.06,false,Washington,13232,29045 Gibson Island
3f944950-91de-4e3a-9676-5e06f8aa1b50,c0f81de7-bf87-4d77-9b2f-d8d55fc879c1,###2024-03-01###,7408.12,true,Massachusetts,33783-2167,0448 Paul Light
b37f2e9a-8b94-4ec0-a622-aa3f461848bd,9f672f96-e28b-42aa-8b1d-6086a8777f01,###2023-03-01###,8511.52,true,Texas,42931,089 Sanford Center
313bf442-4c48-4802-8447-c2f9084afcd4,9f672f96-e28b-42aa-8b1d-6086a8777f01,###2023-12-01###,3348.46,true,Nebraska,12556,588 Schmitt Ford
a797c81e-0464-4f23-a964-b448d5c764cc,9f672f96-e28b-42aa-8b1d-6086a8777f01,###2024-01-01###,7082.33,false,South Carolina,14322,4274 Schaden Avenue
2130054b-1388-45e4-8a8f-1c63edc86690,9f672f96-e28b-42aa-8b1d-6086a8777f01,###2024-03-01###,5142.81,true,Colorado,68913,71362 Erdman Locks
1903286d-2065-48d8-af9d-03d29f67bbc0,9f672f96-e28b-42aa-8b1d-6086a8777f01,###2023-04-01###,9667.66,false,Ohio,35864-3520,6160 Thompson Unions
755b501e-64d4-44cd-982d-6cfd1b47fa43,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2024-09-01###,1840.01,true,Vermont,03519-0427,4294 Guy Well
3bf6e20a-f892-4ab2-9d0f-f4b18be6cac2,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2023-04-01###,5224.76,false,Indiana,43972,0339 Missouri Estates
b9886580-e2ad-4367-8a9f-975fe35abe41,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2023-09-01###,4702.02,true,Maine,73954-7705,5257 Towne Expressway
e33a80b3-8d07-42ea-a9c1-b10ab2f0f291,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2023-09-01###,7247.97,false,Virginia,03704-4437,51808 Clair Land
3c8b93d8-acce-4007-afac-1fef0f86eb71,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2023-12-01###,6184.74,true,South Dakota,62723-5972,16164 Armstrong Bypass
015c1d35-f996-4814-bcc4-70754684e9a9,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2024-05-01###,767.9,true,Kansas,39156-6126,518 Harber Cove
86a7b858-dda9-4fd3-a228-2a148dccbcff,f52006e9-03b2-4f5d-9437-8f24889e87d4,###2024-11-01###,8485.58,false,Utah,42075-4026,087 Christiansen Cape
76ddb786-24e3-456d-9652-0b848e6553d2,14d53b61-1e70-4997-8451-3f86e3196f6c,###2023-01-01###,431.76,true,Arkansas,73191-6615,351 Robin Walk
02f5834a-77ae-4b5e-b361-44d2edc57d68,14d53b61-1e70-4997-8451-3f86e3196f6c,###2024-07-01###,6449.19,false,Wyoming,05623,86688 Keyon Union
b0e44b73-81c8-4061-bf32-659ae04240d5,14d53b61-1e70-4997-8451-3f86e3196f6c,###2023-08-01###,4193.81,false,Wisconsin,36159-4845,81708 Abbott Grove
1d38267a-def4-45dd-8352-d82f673121a4,14d53b61-1e70-4997-8451-3f86e3196f6c,###2024-03-01###,8298.94,false,New Mexico,30709-6327,3598 Davonte Square
c9494cf8-63ff-4751-9eb1-7293fd1100e2,14d53b61-1e70-4997-8451-3f86e3196f6c,###2024-07-01###,5219.25,true,Delaware,27597-8889,976 Vandervort Park
ff917ba2-62c0-4154-aea8-0b9e14750f34,55537210-967f-4603-8bd1-572df4f29e1c,###2024-05-01###,3919.68,false,Louisiana,83380-5020,06938 Kertzmann Vista
24279d9a-3350-4552-829b-01f9676b1fcf,55537210-967f-4603-8bd1-572df4f29e1c,###2023-08-01###,5212.83,true,Arkansas,11107,3475 Kayli Forges
5b183292-5b33-4330-aac8-f7d2b701ef3d,055e2145-b78f-46dd-840a-3e55ec199ee0,###2024-03-01###,2499.75,false,Arizona,63976-3144,63637 Aiden Canyon
687e346b-085f-4ba9-9144-10e5fa512aca,8620a447-6611-4f93-b066-bd2adf6ec271,###2024-02-01###,8581.07,true,Oregon,17311,61080 Schaden Crossroad
df00e862-6ecf-47bb-b72e-7c00047d6ea3,8620a447-6611-4f93-b066-bd2adf6ec271,###2023-03-01###,3643.0,true,New Jersey,46397-9685,65902 Selina Passage
c69472ec-90a3-4aa7-9694-cf66fa4d952f,8620a447-6611-4f93-b066-bd2adf6ec271,###2024-02-01###,3588.64,true,Rhode Island,35738-8731,7548 Jadyn Via
c6f41eea-b091-450b-b05c-dc1317cf1cb6,8620a447-6611-4f93-b066-bd2adf6ec271,###2023-08-01###,5031.31,true,New York,68886-0604,8457 Erdman Centers
4fa4258a-f3f7-4fb6-9d8a-3e38e9459d82,8620a447-6611-4f93-b066-bd2adf6ec271,###2023-09-01###,4853.93,true,Utah,73622-4420,9505 Corkery Fords
ba078af1-f15f-418b-ab63-8c54ee27b16f,e34ffb28-be28-4f15-bbfe-7d4e36336dd8,###2024-08-01###,3507.48,true,Michigan,20856-3251,27425 Welch Ways
37b3c1ba-4e22-4f0b-9805-a4c5a2f1af6f,3942ac58-7f0d-46df-942f-495e71c43eaf,###2023-06-01###,3113.04,true,New York,77053,5158 Pagac Wells
3efe2842-7a5b-4312-a532-e57a064006f9,3942ac58-7f0d-46df-942f-495e71c43eaf,###2023-10-01###,5275.03,false,South Carolina,15360,144 Virginia Crescent
ae07c108-130a-4a12-8642-1cc952c89149,3942ac58-7f0d-46df-942f-495e71c43eaf,###2024-12-01###,8906.7,true,Nevada,98139-2413,708 Huels Valley
9f97e152-9366-48b9-83f1-ea2fa29ff738,3942ac58-7f0d-46df-942f-495e71c43eaf,###2023-02-01###,4286.06,true,Vermont,94697-1926,00628 Keeling Run
034690f9-60e7-44e5-815b-8643e6146f5c,2b2637e0-6d82-4df3-9c7d-66a10f788588,###2023-04-01###,8999.78,true,Connecticut,43706,970 Estell Gateway
3d528bf8-57d7-4569-b976-3f1fa14b50f3,b0c846c3-1efb-4c3c-946f-42d21d21772e,###2023-05-01###,5746.52,false,Idaho,87008,376 Jaime Spur
c59bab38-4d23-452c-b42a-753700d33d24,b0c846c3-1efb-4c3c-946f-42d21d21772e,###2023-11-01###,4251.76,true,Rhode Island,20599-1487,8095 Aliza Forks
8d0a718e-98b3-4a51-af05-147b5e7bf91b,b0c846c3-1efb-4c3c-946f-42d21d21772e,###2023-10-01###,5423.95,false,Florida,67339-2566,428 Feest Knoll
9fad9bc0-c248-4d7f-9e07-fa4849efa979,b0c846c3-1efb-4c3c-946f-42d21d21772e,###2024-10-01###,1904.92,true,Alabama,43883,381 Lera Stravenue
f2466ea8-92df-4a62-b011-c96b56822661,b0c846c3-1efb-4c3c-946f-42d21d21772e,###2023-04-01###,1630.59,true,Idaho,87311-2350,18427 Raynor Track
e6dda3aa-1c88-43eb-9fdc-aaad297d0fb9,b0c846c3-1efb-4c3c-946f-42d21d21772e,###2024-02-01###,7234.54,true,Alaska,92850,46294 Nolan Vista
3c8098d1-cfa7-4550-a6a6-b93133a4348f,57201559-ef79-4956-a57b-076618a8ebd8,###2024-03-01###,2924.68,true,Missouri,22735-0113,91009 Collin Grove
f5d63069-c5d5-4f4e-b526-6fb9b3143cf6,57201559-ef79-4956-a57b-076618a8ebd8,###2023-08-01###,5686.13,true,New Mexico,59926,808 Rippin Dam
233782a3-ee75-460e-a054-c14eb3b41708,57201559-ef79-4956-a57b-076618a8ebd8,###2024-04-01###,3749.03,true,Colorado,87259-5843,9483 Reilly Villages
acdec87b-d506-4576-a723-4fe11d76fe0b,57201559-ef79-4956-a57b-076618a8ebd8,###2024-11-01###,269.5,true,Tennessee,07551-8301,183 Hayes Plains
ae7a8976-f125-4dc5-a468-b69f1c799373,57201559-ef79-4956-a57b-076618a8ebd8,###2024-06-01###,5920.21,false,Massachusetts,28539,553 Alisha Light
2d682fec-2141-4c60-b2c6-60b28d2ad247,57201559-ef79-4956-a57b-076618a8ebd8,###2023-08-01###,5757.39,true,Connecticut,79724-0239,58865 Herzog Flat
f67aa3c1-1bd9-42e0-ab49-1c7fa73c1c33,57201559-ef79-4956-a57b-076618a8ebd8,###2024-07-01###,5685.56,true,Florida,55494-4202,2038 Kellie Overpass
1278cd3c-c655-4000-97cd-bc49dec04493,8b92dc80-4219-4b65-aa5e-4fcd4df26639,###2023-03-01###,4051.0,false,Colorado,65112,454 Cartwright Expressway
cdc037cf-638d-4c2e-8968-de444ad2e9ae,8415714d-78db-4364-8b80-faef6aac1989,###2023-10-01###,2302.35,true,Tennessee,36547,606 Huels Glens
60cca9fe-dafd-40c5-90d6-9a201035963b,8415714d-78db-4364-8b80-faef6aac1989,###2024-08-01###,5856.24,true,Ohio,20251,692 Huel Hill
00abc7dd-0494-4b0e-af64-8843a7665389,8415714d-78db-4364-8b80-faef6aac1989,###2024-03-01###,3705.66,true,Iowa,44430-8805,730 Kutch Lakes
878d51c8-4266-4fba-9d85-0acc73a83071,8415714d-78db-4364-8b80-faef6aac1989,###2024-05-01###,1983.64,false,Georgia,14210,151 Johnson Rest
a25a7f4a-7645-4c88-8c09-8d662aca6bea,8415714d-78db-4364-8b80-faef6aac1989,###2023-05-01###,5554.8,false,Maine,21416-8487,17274 Feil Creek
7ed84bd3-7768-44a8-a916-6a580ea95704,8415714d-78db-4364-8b80-faef6aac1989,###2024-09-01###,187.14,true,North Dakota,94587,5666 Daphne Extension
8135ca71-6e13-4f8d-adba-4c9c5a8199f4,c6138da8-b294-494f-b11e-539e7c53191b,###2024-05-01###,1832.75,true,Oregon,42394,9133 Fadel Underpass
f46e777c-fa1d-48c3-b2ff-10e64dcd6c01,c6138da8-b294-494f-b11e-539e7c53191b,###2024-09-01###,5730.86,true,Massachusetts,39801,47080 Spencer Via
2be7cf3e-3355-4786-b24b-a578fe35a3ea,c6138da8-b294-494f-b11e-539e7c53191b,###2023-11-01###,7782.03,false,Ohio,63683,65978 Baumbach Stravenue
e5ab52c1-1f0c-495a-bcfc-36486740e0d4,c6138da8-b294-494f-b11e-539e7c53191b,###2024-07-01###,7889.79,true,Virginia,82164,120 Sylvia Heights
09786eb4-8e64-41e7-a1cc-5893dfa2958d,c6138da8-b294-494f-b11e-539e7c53191b,###2024-09-01###,5434.51,true,West Virginia,02451,688 Mallie Forest
45c5cf68-07ba-4c88-afac-55534be08155,c6138da8-b294-494f-b11e-539e7c53191b,###2024-05-01###,7697.77,true,Georgia,41415-2153,2774 Reggie Park
2b2fa7a0-ebbe-4d93-a168-6a002475b2c0,1ddc58b2-e62f-4f45-9737-63b341ae7baa,###2023-01-01###,3467.59,true,Montana,17486,53659 Guido View
322f334d-6482-469f-add9-b21ca14f8ccc,1ddc58b2-e62f-4f45-9737-63b341ae7baa,###2023-12-01###,2143.39,true,South Dakota,07536,422 Weimann Curve
fb146add-b93a-4b7f-b4e9-6e038a72b83e,1ddc58b2-e62f-4f45-9737-63b341ae7baa,###2023-10-01###,2070.05,true,Florida,26553,1050 Stroman Rest
8ae9095b-6d3d-46c6-989c-46833a240531,b97d2038-e2ec-45e6-b0b9-7846343618ee,###2023-02-01###,5122.95,false,Idaho,02144,6393 Monserrat Drive
0de94958-fd2b-4764-a978-ac608760318b,b97d2038-e2ec-45e6-b0b9-7846343618ee,###2023-08-01###,3509.12,true,Georgia,02317,4189 Cartwright Parkway
d5dd3d0e-544a-483f-b163-0329fdbebb84,b98ca6fe-0fdd-4869-8860-5be955a19316,###2024-09-01###,964.04,false,Tennessee,42846-0772,61416 Candelario Estates
b6ae830f-1a52-4a89-8064-be67a93be9c2,b98ca6fe-0fdd-4869-8860-5be955a19316,###2023-11-01###,5373.68,true,Tennessee,30615-8311,0344 Nichole Lake
183881ba-fbf7-48bf-b348-df1bc100bca3,b98ca6fe-0fdd-4869-8860-5be955a19316,###2023-01-01###,6346.52,true,Missouri,46812-0729,373 Juliet Manors
bb2d070f-bc08-419c-87aa-65fd4014c56b,b98ca6fe-0fdd-4869-8860-5be955a19316,###2024-10-01###,5551.26,true,Connecticut,30486-6145,479 Borer Spurs
bd654659-10dc-4437-89df-06e9ae512ba3,b98ca6fe-0fdd-4869-8860-5be955a19316,###2023-05-01###,4791.1,true,New Hampshire,61190-1407,73843 Jordan Harbor
37ff85e3-996f-4d9f-8270-36bff0583ce6,b98ca6fe-0fdd-4869-8860-5be955a19316,###2023-02-01###,3149.33,false,Massachusetts,13744-7611,71532 Bode Forge
fe9cb3e0-f958-4907-ad54-5ee0455fb498,b98ca6fe-0fdd-4869-8860-5be955a19316,###2023-11-01###,1015.14,true,New Mexico,89412,22267 Evalyn Estate
052c8847-3f42-4fe7-98df-7642137a7e8c,c10f920d-e36e-4c93-bfbd-01ffc7cf8c51,###2023-07-01###,3342.16,false,Colorado,23250,20698 Langosh Wells
1532fbdc-0d24-4659-ba0c-2153f2735ab4,c10f920d-e36e-4c93-bfbd-01ffc7cf8c51,###2024-07-01###,3536.07,true,Arkansas,21278,12325 Franey Villages
32a4e0a2-c9a0-484a-bcd2-becb2d3b8ea2,03d58715-6441-49f5-917a-83265a8f3596,###2024-09-01###,4487.1,false,New Mexico,27923-0927,32694 Kessler Dale
cf56ccc5-1305-4211-b22d-a8a8502fc047,03d58715-6441-49f5-917a-83265a8f3596,###2024-11-01###,6863.41,true,Idaho,08378-8499,75155 Harvey Groves
8de1b34f-e02e-416f-a1b6-eeea1f8b3c50,03d58715-6441-49f5-917a-83265a8f3596,###2023-03-01###,6251.53,true,Alabama,74240-9977,0553 Layla Branch
2e7b91a5-7e56-40bd-adde-4e42ccd6b9eb,03d58715-6441-49f5-917a-83265a8f3596,###2023-08-01###,3327.8,true,Georgia,11217-4626,4690 Marie Orchard
ec94b289-cd25-442c-a5a7-1a524ccb09bb,03d58715-6441-49f5-917a-83265a8f3596,###2023-06-01###,4192.08,true,Maryland,37450,2792 Cormier Views
47d6d1c1-0e24-4d0b-86bd-2137b28d9692,03d58715-6441-49f5-917a-83265a8f3596,###2024-06-01###,8698.15,false,Maine,13278-7606,266 Geo Avenue
3aca14ab-33a7-4a60-88d7-6d955f8043d8,03d58715-6441-49f5-917a-83265a8f3596,###2023-08-01###,8089.91,true,Maryland,98014,2511 Huel Route
2a2889c4-eef3-493e-9ade-a460fc0937e5,ee95ec09-8538-4969-aa07-cadccdb0f711,###2023-12-01###,1329.79,true,Wisconsin,37648,49416 Eveline Mission
6c58a0f7-bb55-4d26-ba97-e20676a617da,ee95ec09-8538-4969-aa07-cadccdb0f711,###2023-02-01###,7643.51,true,Colorado,81335-0939,5763 Reed Junction
7ec4d125-cd3d-4504-ad5c-d4adf3dbbc7b,ee95ec09-8538-4969-aa07-cadccdb0f711,###2023-04-01###,6682.58,true,Washington,63844-0616,6099 Upton Estate
01908d11-0cd0-460b-9c12-f51db4e66a3b,ee95ec09-8538-4969-aa07-cadccdb0f711,###2023-12-01###,4271.11,true,Hawaii,36200-5985,3533 Delta Estate
374c5094-4165-48cc-a827-08df1885ead6,ee95ec09-8538-4969-aa07-cadccdb0f711,###2023-04-01###,2144.79,false,Kansas,82074,3288 Grace Expressway
334a96bb-aef2-48fe-9a42-87be4c938682,ee95ec09-8538-4969-aa07-cadccdb0f711,###2024-02-01###,4075.65,true,New Hampshire,78889,3860 Kessler Shore
27d8f484-4f6a-4755-aa0f-c9617a006d28,ee95ec09-8538-4969-aa07-cadccdb0f711,###2024-12-01###,3959.22,true,Kentucky,52414,243 Kale Crescent
e4c98d7b-1c36-4229-9919-9d73958ab683,fcdba417-c81c-437e-b360-e3e33ec547ed,###2023-04-01###,9613.01,true,Missouri,62748,112 Bednar Lights
fcfef6e3-c1a8-4cc5-a7a8-cf00f6245e43,fcdba417-c81c-437e-b360-e3e33ec547ed,###2023-03-01###,4715.49,false,Alabama,97498,6302 Haley Course
295b1161-b6b7-4301-a491-4cdb87a99edf,fcdba417-c81c-437e-b360-e3e33ec547ed,###2024-12-01###,5415.95,true,Maryland,70916-6200,651 Ethel Brook
410fa4de-e224-42c6-a209-c57a43398a53,fcdba417-c81c-437e-b360-e3e33ec547ed,###2024-08-01###,2594.38,true,Washington,43421,8967 Hyatt Ville
13a00b72-f36d-4445-b632-d40a8cefc551,673a9d4c-336e-406a-9e60-bfc7228cfaf2,###2024-04-01###,2159.27,true,Oklahoma,98208-1816,16461 Markus Manor
afc6e5fa-61de-4d18-8c32-3fa7e179c406,673a9d4c-336e-406a-9e60-bfc7228cfaf2,###2024-09-01###,8615.42,false,Virginia,30680-3987,0027 Jacobson Canyon
8ef27e64-598d-4c3a-b160-b97fa9e6cb79,673a9d4c-336e-406a-9e60-bfc7228cfaf2,###2023-06-01###,4473.81,false,Delaware,69076-1541,961 Dortha Greens
7d7a4a5f-acb5-472b-afc2-30f2402b847f,673a9d4c-336e-406a-9e60-bfc7228cfaf2,###2023-10-01###,6294.96,false,North Dakota,27864,6942 Allen Fort
2113bc1d-c1e8-442f-8a5f-b106612ee24f,673a9d4c-336e-406a-9e60-bfc7228cfaf2,###2023-12-01###,7082.75,true,Michigan,31631,60605 Schmeler Pines
51992c33-3f1a-4241-b754-f78c5ef91e99,673a9d4c-336e-406a-9e60-bfc7228cfaf2,###2024-08-01###,3121.33,true,New Jersey,00392,05196 Howell Heights
7033a13a-9f20-4c40-827d-abfcbc58b9fe,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2024-10-01###,1469.69,false,Pennsylvania,18905,768 Barton Drives
3f76ca9b-3ff9-44b3-89ab-44b0d2b3f032,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2023-09-01###,4655.54,true,Texas,95187-0757,2571 Kilback Mall
bc3ff3a2-4858-445c-9340-9275a5bb2f05,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2024-06-01###,3228.39,true,Montana,80467-2966,990 Morar Mountains
c503eb85-a37b-40c1-9b0c-80f3c634b0f8,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2024-03-01###,5540.06,true,Iowa,91007,948 Rippin Center
8ebf26cf-4fbc-4a4d-831b-1008d473f835,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2024-06-01###,3953.97,true,Connecticut,65065-4260,178 Morar Mission
4f60a65a-7479-4768-99aa-ed86ebb16092,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2023-02-01###,2722.98,true,Illinois,11782,0120 Nicolas Summit
3ea2e602-554f-4c9f-81dd-b5b1a611f6a3,76d28ae3-d5f6-4164-9e92-aff07ef9a9c9,###2023-03-01###,7212.86,true,Oregon,55474,4435 Bernita Crest
379910f2-b2b9-465c-bcef-487922a9888c,9636be26-64d8-4c25-8910-5a2ede9be6a6,###2023-04-01###,4462.21,true,Rhode Island,97327,60922 Moshe Route
fe385417-a6f7-43a2-9b88-217e262e94bd,9636be26-64d8-4c25-8910-5a2ede9be6a6,###2023-05-01###,5732.22,true,Colorado,43699,684 O'Hara Grove
86ae4868-24c3-429c-b399-c639a3c129a1,d93fe83f-c17c-4eaa-8223-32f68706c364,###2024-03-01###,5025.23,true,Montana,45269,261 Claudine Route
66454754-6cc0-4b63-9874-7dc50f676cd5,d93fe83f-c17c-4eaa-8223-32f68706c364,###2023-03-01###,6115.94,false,Oregon,16231-2618,6211 Boyle Ports
eebf8a9b-c0af-477b-bbf0-1bf322e9c495,d93fe83f-c17c-4eaa-8223-32f68706c364,###2024-03-01###,5105.65,false,Nevada,72081,75228 Zachery Spring
57a2d475-d618-4828-be17-af79f30cd5c5,d93fe83f-c17c-4eaa-8223-32f68706c364,###2024-12-01###,7103.97,true,Connecticut,68283-0583,4263 Brekke Crossing
48e72149-5b30-4c7a-82d0-599421cb05a3,d93fe83f-c17c-4eaa-8223-32f68706c364,###2023-10-01###,4753.7,true,South Carolina,99590,048 Abelardo Locks
4ffdbf4c-2ee9-4f9c-99fb-9ff1e346d1a7,d93fe83f-c17c-4eaa-8223-32f68706c364,###2024-06-01###,92.14,true,Oklahoma,23524,49894 Enrico Club
bae270ef-7390-40ad-a605-ded189aa18c6,d93fe83f-c17c-4eaa-8223-32f68706c364,###2024-11-01###,3666.68,true,Colorado,63715,6994 Hackett Gardens
7636f39f-6be6-49d0-9e8c-e8731c5d2eba,cc7cb050-f53c-4920-89bc-5d51be964baf,###2023-07-01###,1790.3,false,New Mexico,58767,27220 Nathaniel Rapids
959e5b09-eb69-4258-9f3f-ff44ce81c1ab,cc7cb050-f53c-4920-89bc-5d51be964baf,###2023-01-01###,1598.53,true,Missouri,48145-0432,79608 Gottlieb Wall
